institution,slug,country,continent,repository_code,archive_type,filmarchiv_austria_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_031hkEPALmzVgfjjTVhoSs,Das alte Schärding,Historische Filmdokumente; país: Österreich; ano: 1925,"Die oberösterreichische Bezirkshauptstadt Schärding ist bekannt für ihre barocken Bürgerhäuser, historische Plätze und eine weitgehend erhaltene mittelalterliche Stadtmauer. Direkt an der Grenze zum Freistaat Bayern gelegen, entwickelte sich Schärding zu einem Handelszentrum der ganzen Region. Diese vermutlich älteste Filmaufnahme von Schärding rückt das Straßenleben der Innenstadt ebenso ins Bild wie eine Überfuhr am Inn sowie die Kontrolle eines Automobils an der Staatsgrenze. | título original: Die Stadt Schärding am Inn | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2021 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1925
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02zFzBpEpbKBptvnlx4Ivk,Die Erotik des Trickfilms,Historische Filmdokumente; país: Österreich; ano: 1925; produção: Lois Seel Wien/New York,"Einer der wichtigsten Pioniere des Trickfilms war der 1889 im deutschen Deidesheim geborene Louis Seel. Bereits ab 1918 produzierte der Weltenbummler in den USA eigene Screen Novelties. 1919 wurde Seel Begründer des deutschen Zeichentrickfilms. Und 1925 brachte Seel dann in Österreich den WIENER BILDERBOGEN NR. 1 heraus, eine erotische Trickfilm-Fantasie, in der reale Elemente mit Animationssequenzen raffiniert verbunden wurden. Eine Hauptrolle spielte dabei neben Seels Lebenspartnerin Olivette Thomas auch das Radio, das in den 1920er-Jahren für eine visionäre Zukunft stand. Heute gilt WIENER BILDERBOGEN NR. 1 als wegweisende Produktion der österreichischen Filmavantgarde. | título original: Wiener Bilderbogen Nr. 1 | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1925
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_0315NbcMqsMNYlmn9kaFIX,Erhebung Eisenstadts zur Landeshauptstadt,Historische Filmdokumente; país: Österreich; ano: 1925,"Für das am 25. Jänner 1921 gegründete, jüngste österreichische Bundesland Burgenland war ursprünglich Ödenburg (Sopron) als Landeshauptstadt vorgesehen. Nach einer im Dezember 1921 durchgeführten Volksabstimmung wurde die Stadt aber Ungarn zugeschlagen, somit musste eine andere Hauptstadt gefunden werden. Eisenstadt setzte sich schließlich nach intensiven politischen Verhandlungen und einer aufwendigen Werbekampagne gegen Bewerber wie Bad Sauerbrunn, Mattersburg und Pinkafeld durch. Am 19. Oktober 1925 wurde Eisenstadt im Landtagsgebäude offiziell zur Landeshauptstadt des Burgenlandes ernannt. | título original: Erhebung Eisenstadts zur Landeshauptstadt des Burgenlandes am 19.10.1925 | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitronegativ, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1925
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_031Ond9HA1hmhp01r4wc1f,Eröffnung der ausgebauten Pinkatalbahn,Historische Filmdokumente; país: Österreich; ano: 1925,"Die vom Königreich Ungarn errichtete Pinkatalbahn verband ab dem 17. Dezember 1888 Szombathely (Steinamanger) mit Pinkafeld. Nach dem Ersten Weltkrieg ging dieser Teil Ungarns durch den Vertrag von Saint-Germain 1921 an Österreich und begründete das neue Bundesland Burgenland, Rechnitz wurde zum neuen Grenzbahnhof. Durch die Verlängerung bis Friedberg konnte die Pinkatalbahn mit der Wechselbahn verbunden werden. Am 15. November 1925 erfolgte im Beisein von Bundespräsident Hainisch der feierliche Lückenschluss. Es war dies einer der wenigen Eisenbahnneubauten der Ersten Republik. Am 1. August 2011 wurde der Personenverkehr auf der Pinkatalbahn schließlich eingestellt. | título original: Die Eröffnungsfeierlichkeiten anlässlich der Zusammenschliessung des Schienenstranges der neuen Bahnlinie mit der Bahnlinie Pinkafeld-Rechnitz | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Negativ, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1925
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02zpHgAliMkMVwxeZZDdhw,"Ja, warum fahrns denn net?",Historische Filmdokumente; país: Österreich; ano: 1925; direção: Peter Eng,"Neben Ladislaus Tuszynski und Louis Seel zählte Peter Eng zu den Pionieren des österreichischen Trickfilms. Von Anfang der 1920er-Jahre bis zum Ende der Stummfilmzeit war er filmkünstlerisch aktiv und produzierte Dutzende bemerkenswerte Animationsfilme. Nur die wenigsten Arbeiten haben überlebt, sie werden heute im Filmarchiv Austria aufbewahrt. Für die Wiener Verkehrsbetriebe gestaltete Peter Eng 1925 den folgenden, in Real- und Trickfilmtechnik ausgeführten Werbefilm. In charmanter Weise werden die neuen innerstädtischen Autobuslinien vorgestellt. Dabei rückt auch der in den 1920er-Jahren bereits bedrohlich anschwellende Großstadtverkehr ins Bild. | título original: Ja, warum fahrns denn net? | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1925
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_030gqtN9QWLvo2Tii1KBEG,Kaffeehaus-Kultur im Waldviertel,Historische Filmdokumente; país: Österreich; ano: 1925,"Einen raren Einblick in die ländliche Kaffeehaus-Kultur der 1920er-Jahre gewährt dieser Werbefilm für das Café Todt in Waidhofen an der Thaya, das offenbar auch ein Hotspot für Jugendliche war. Die Bezirkshauptstadt entwickelte sich damals zu einem wirtschaftlichen und auch touristischen Zentrum im Oberen Waldviertel. Handwerk, Gewerbe und das aufstrebende Bürgertum prägten die stetig wachsende Kleinstadt, die eine durchaus urbane Anmutung ausstrahlte. | título original: Café Waidhofen a. d. Thaya. Besitzer Franz Todt | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1925
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_0315Nk4Pqm266lF1ZNMccH,Neulengbach und der Reserlmarkt,Historische Filmdokumente; país: Österreich; ano: 1925; direção: Hans Glück; produção: Landesbildstelle Niederösterreich,"Im Jahr 1516 verlieh Kaiser Maximilian I. der niederösterreichischen Gemeinde Neulengbach das Recht zur Abhaltung von zwei Jahrmärkten. Seit damals gibt es den bis heute bestehenden, mittlerweile über 500 Jahre alten Reserlmarkt. Ursprünglich wurde dieser Markt am Dienstag nach dem Namenstag der Theresa abgehalten, daher stammt auch die Bezeichnung. Traditionsgemäß erfolgt die Ankündigung des Markttages 14 Tage vorher durch Anbringen der Marktrichterhand. Dieser reizvolle Filmbericht zeigt den Reserlmarkt der Wienerwald-Gemeinde im Jahr 1925. | título original: Neulengbach I. Jubiläumsfeier und Volksfest in Neulengbach, Reserlmarkt | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitronegativ, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1925
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02z400iPVgcnPA1uqZiOOI,Vor 100 Jahren: Als Kitzbühel noch ein Dorf war,Historische Filmdokumente; país: Österreich; ano: 1925,"Schon in den 1920er-Jahren erlebte Kitzbühel einen ersten Tourismusboom. Vor allem englische Gäste, darunter auch der spätere König Edward VIII., zog es in den Wintersportort. Im Sommer jedoch zeigte sich Kitzbühel noch von seiner dörflichen Seite. 1925 produzierte der Kulturfilmpionier Karl Köfinger einen Film über die Region rund um das Kaisergebirge und traf in Kitzbühel auf eine ländliche Idylle, wo neben vereinzelten Autos noch Radfahrer:innen und Kühe das Straßenbild prägten. | título original: Rund um das Kaisergebirge | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: © Filmarchiv Austria, 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1925
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_031hm0TVLURAKspZmiKBRe,Vor 100 Jahren: Das alte Dornbirn,Historische Filmdokumente; país: Österreich; ano: 1925,"Dieses erste filmische Porträt über die größte Stadt Vorarlbergs präsentiert reizvolle Aufnahmen vom Stadtzentrum. Der historische Marktplatz wird 1925 schon von Autos befahren. Ebenfalls im Film zu sehen ist die am 30. November 1902 als erste elektrische Bahn Vorarlbergs eröffnete Straßenbahnlinie Dornbirn-Lustenau. Wenige Monate nach dem »Anschluss« Österreichs an Hitler-Deutschland wurde diese Straßenbahn 1938 eingestellt. Im Film verewigt wird auch ein Firmungstag mit dem sozial engagierten Weihbischof und späteren NS-Gegner Sigismund Waitz, der auch Generalvikar von Vorarlberg war. Aufnahmen vom Gütle mit der Rappenlochschlucht oder der Alplochschlucht mit den Wasserfällen zeigen die malerische Umgebung Dornbirns. | título original: Dornbirn und Umgebung (Ausschnitte) | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1925
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02yZlwKnPMU9EK9ebvWteo,Vor 100 Jahren: Der Raupenschlitten-Postbus,Historische Filmdokumente; país: Österreich; ano: 1925; produção: Österreichische Filmstelle,"Bereits 1907 wurde die erste Postbuslinie Österreichs zwischen Neumarkt und Predazzo in Südtirol in Betrieb genommen. Schon bald dokumentierten Filmkameras die damals aufsehenerregende Erschließung des Landes durch die gelbe Flotte. Ein besonders spektakulärer Postbus verkehrte ab Mitte der 1920er-Jahre auf der Loferer Straße von Salzburg über Bad Reichenhall nach Tirol. Der im Simmeringer Werk der Firma Saurer erzeugte Raupenschlitten-Bus pflügte sich auch im tiefen Schnee über den Pass Strub und brachte die Passagiere bei jeder Witterung über das „kleine deutsche Eck“. Um 1930 standen bereits 600 Postbusse auf 172 ganzjährig betriebenen Linien im Einsatz. Der Postbus avancierte damit schon in den Zwischenkriegsjahren zum Rückgrat des öffentlichen Verkehrs auf dem Land. | título original: Winterbetrieb der österr. Postverwaltung mit dem neuen Raupenschlitten | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35mm Nitro-Positiv, Sammlung Filmarchiv Austria | restauração: © Filmarchiv Austria, 2024 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1925
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02zByvmSGcrcWVq6DpEGSO,Vor 100 Jahren: Die pulsierende Stadt Hallein,"Historische Filmdokumente; país: Österreich; ano: 1925; produção: Huberfilm, Salzburg","1925 erstellte die Salzburger Produktionsfirma Huberfilm ein eindrucksvolles Porträt von Hallein, der zweitgrößten Stadt des Bundeslandes Salzburg. Die Aufnahmen zeigen das pulsierende Straßenleben im historischen Stadtzentrum, das damals noch von Fußgängern, Pferdefuhrwerken und Radfahrern dominiert wurde; Autos sind noch in der Minderheit. Ebenfalls zu sehen sind rare Aufnahmen von der Brauerei sowie vom Betrieb des Salzbergwerks am Dürrnberg, das zu den ältesten Bergwerken der Welt zählt. Nach Einstellung der Produktion 1989 werden die historischen Anlagen heute als Schaubergwerk weitergeführt. | título original: Hallein mit Dürrnberg | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1925
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02z0YTRbpKfkBEppsmx8C4,Vor 100 Jahren: Eiskunstlauf-WM in Wien,"Historische Filmdokumente; país: Österreich; ano: 1925; produção: L. Sulke & Co. Film-Erzeugung & Verleih Wien, 7. (Wien)","Der 1867 gegründete Wiener Eislaufverein hatte wesentlichen Anteil an der Popularisierung des Eislaufsports in Österreich. 1901 wurde am Wiener Heumarkt ein im Jugendstil gehaltener neuer Eislaufplatz errichtet. Ab 1912 gab es eine Kunsteisbahn, die 1924 zur größten Anlage der Welt ausgebaut werden konnte. 1925 fanden hier die Eiskunstlauf-Weltmeisterschaften für Damen und Herren statt. Der Filmbericht zeigt den Kärntner Willy Böckl und die Wienerin Herma Szabo auf ihrem Weg zum Weltmeistertitel. | título original: Weltmeisterschaften im Eiskunstlaufen für Herren und Paare am 14. und 15. Februar 1925 in Wien | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1925
Filmarchiv Austria,filmarchiv-austria,Austria,Europe,AT-FILMARCHIV-AUSTRIA,National film archive with public Filmarchiv ON streaming surface,https://www.filmarchiv.at/,True,True,https://www.filmarchiv.at/de/filmarchiv-on,Filmarchiv ON,https://www.filmarchiv.at/de/filmarchiv-on/video/f_02zyPGe5X94976rXu0b1UQ,Vor 100 Jahren: Eröffnung der Elektrischen Stadtbahn in Wien,Historische Filmdokumente; país: Österreich; ano: 1925; produção: Industrie-Film,"Die von Otto Wagner geplante Wiener Stadtbahn wurde 1898 eröffnet und zunächst mit Dampfloks betrieben. Während des Ersten Weltkrieges musste die Stadtbahn aufgrund von Kohlenmangel immer wieder eingestellt werden; Ende 1918 kam der Personenverkehr fast gänzlich zum Stillstand. 1923 übernahm die Stadt Wien schließlich den Betrieb und integrierte die Stadtbahn in das Straßenbahnnetz. Nach der Modernisierung und Elektrifizierung wurde die neue Wiener Stadtbahn am 3. Juni 1925 feierlich eröffnet. | título original: Wiener elektrische Stadtbahn | categoria Filmarchiv ON: Historische Filmdokumente | fonte: 35-mm-Nitropositiv, Sammlung Filmarchiv Austria | restauração: Filmarchiv Austria © 2025 | acesso público online detectado na superfície Filmarchiv ON; mídia não baixada.",1925
