institution,slug,country,continent,repository_code,archive_type,estonian_film_archive_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/ItpGwDdwWFz,Leningradi Tööjõureservid - Tallinna Dünamo jalgpallimatš,Newsreel; Reet Kasesalu,Jalgpallivõistlus Tallinnas Kadrioru staadionil Leningradi Tööjõureservide ja Tallinna Dünamo meeskonna vahel. | 998-7 | tipo de filme: Newsreel | direção: Reet Kasesalu | ano: 1957 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4201&q=998&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.,1957
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/rsSWy53OXCC,Loksa Laevaremonditehases,Newsreel; Vera Parvel,Laevade remondi- ja ümberehitustööd Loksa laevaremonditehases. | 987-4 | tipo de filme: Newsreel | direção: Vera Parvel | ano: 1957 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4190&q=987&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.,1957
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/UsBHWOu0bHe,Lugu miljonist,Documentary; Semjon Školnikov,"Ainult kinnisele auditooriumile demonstreerimiseks lubatud eriväljaanne kritiseerib tõenäoliselt seda, et kunstnikud ei valmistu korralikult ja ideoloogiliselt õigesti Oktoobrirevolutsiooni 40. aastapäevale pühendatud ülevaatenäituseks. Film on valmistatud Eesti Nõukogude Kunstnike Liidu IX kongressiks 1957. aastal. | tipo de filme: Documentary | direção: Semjon Školnikov | ano: 1957 | duração: 07:06 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/film/view?id=4253&q=lugu+miljonist&l=0; Eesti filmi andmebaas: https://www.efis.ee/et/filmiliigid/film/id/3806 | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1957
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/419PoAQbcdZ,Läti põllumehed Eestis,Newsreel; Reet Kasesalu,"Läti Baldone rajooni esindajad saabuvad veoautodel Türi rajooni oma sotsialistliku võistluse partnerite juurde. Võrreldakse piimakarja kasvatuses saavutatud tulemusi, külalised huvituvad Edasi kolhoosi uusehitustest, esimees August Pent annab ülevaate kolhoosi majanduslikust tegevusest. Õhtul toimub õues tantsupidu orkestri pillilugude saatel. | 1013-4 | tipo de filme: Newsreel | direção: Reet Kasesalu | ano: 1957 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4216&q=1013&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1957
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/n6uzFJFn6yZ,Läti tootmisnovaatorid Ilmarises,Newsreel; Reet Kasesalu,"Ilmarise masinaehitajatel on külas Läti novaatorid Riia tehnika majast. Ilmarise töötajad on kogunenud lätlaste ümber, treial Aleksander Agrafenin tutvustab oma uut keraamilist lõiketera. | 1020-6 | tipo de filme: Newsreel | direção: Reet Kasesalu | ano: 1957 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4223&q=1020&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1957
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/IVIuUDCsjet,Lõikuspäevad,Newsreel; Nikolai Dolinski,"Haapsalu rajooni Johannes Lauristini nimelises kolhoosis toimub viljakoristamine. Põllul töötab kombainiga S-4 Elmar Viidemaa Taebla traktorijaamast. Hektari kohta loodetakse saada keskmiselt 14 tsentnerit vilja. Rukis on kohati niivõrd tihe, et otstarbekam on kasutada hobuniidukeid. Naised seovad viljavihke ja laovad need hakkidesse. Mehed tõstavad viljakotid veoautole. | Nõukogude Eesti nr 31 | tipo de filme: Newsreel | direção: Nikolai Dolinski | ano: 1957 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4214&q=1011&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1957
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/nJKUdbtex2r,Lõpetada tuumarelvakatsetused,Newsreel; Reet Kasesalu,"Tuhanded inimesed on kogunenud Võidu väljakule, kus peetakse miitingut tuumarelvakatsetuste peatamise kohta. Tribüünil kõneleb ENSV Teaduste Akadeemia president, akadeemik Johan Eichfeld, kes on riikliku rahukaitsekomitee esimees. | 1005-1 | tipo de filme: Newsreel | direção: Reet Kasesalu | ano: 1957 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4208&q=1005&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1957
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/HldbwPtgWWv,Maa tehiskaaslane Eesti kohal,Newsreel; Semjon Školnikov,"4. oktoobril 1957 lasti NSV Liidus välja esimene Maa kunstlik kaaslane Sputnik 1. Maa tehiskaaslase lendu Eestis jälgivad vanemmadrus Nikolai Koroljov Läänemerel, raadioamatöör Villi Halliksoo Tallinnas, tulevased füüsikud Valdur Ruttas ja Heli Hansaar Tartu Riikliku Ülikooli vaatlusjaamas. Kõneleb Tartu vaatlusjaama astrofüüsik Valdur Tiit. | Nõukogude Eesti nr 38 | tipo de filme: Newsreel | direção: Semjon Školnikov | ano: 1957 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4221&q=1018&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1957
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/M1U74BsB5_L,Maksim Gorki nimeline Tallinna Keskraamatukogu - 50,Newsreel; Reet Kasesalu,Tallinna Keskraamatukogu asutamisest möödub 50 aastat. Vaated 1907. aastal avatud raamatukogule Nunne 2 (filmilindil märgitud Pika tn nurgal) ja praegusele raamatukoguhoonele. Kaadrid raamatukogu tööruumidest. | 1023-2 | tipo de filme: Newsreel | direção: Reet Kasesalu | ano: 1957 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4226&q=1023&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.,1957
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/A_SXfnuOOP2,Mart Saar 75-aastane,Newsreel; Semjon Školnikov,"Estonia kontserdisaalis tähistatakse helilooja, orelimängija ja pedagoogi, Eesti NSV teenelise kunstitegelase ja ENSV rahvakunstniku Mart Saare 75. sünnipäeva. | 1018-5 | tipo de filme: Newsreel | direção: Semjon Školnikov | ano: 1957 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4221&q=1018&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1957
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/GA2VkclHhdp,Mehhaniseerimine ja automatiseerimine Eesti NSV põlevkivibasseinis,Newsreel; Eduard Eljas,Mehaniseeritud töö Käva ja Jõhvi kaevandustes ning Kohtla-Järve soojuselektrijaamas. | 1019-00 | tipo de filme: Newsreel | direção: Eduard Eljas | ano: 1957 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4222&q=1019&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.,1957
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/Oo48G1bvWsT,Mesilaste sügisaruanne,Newsreel; Semjon Školnikov,"Rakvere rajooni Kullaaru puukoolis toimub meekogumine ja mesilaste hooldamine. Veltsi puukoolis käib mesilaste kaitsesüstimine ning seejärel hakkab vanemmesinik Henn Sarv koos abilisega mett vurritama. Kaadrid mesinike tööst, tarudest ja mesilastest. | Nõukogude Eesti nr 35 | tipo de filme: Newsreel | direção: Semjon Školnikov | ano: 1957 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4218&q=1015&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1957
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/jA3DOCwJVLX,NSVL õhulaevastiku päev Tallinnas,Newsreel; Reet Kasesalu,"Ülemiste lennuväljal korraldati NSVL õhulaevastiku päeva tähistamiseks lennuasjanduse näitus. Lennuväljal on palju erinevaid lennumasinaid ja uudistajaid, suuri ja väikesi. Mundris lendur tõstab poisikese lennukikabiini. Näidatakse ka töötavat õppekatapulti. Oma meisterlikkust demonstreerivad ka purilennusportlased. Hugo Aabram istub purilennukisse ja tõuseb taevasse, rahvas jälgib tema lennumanöövreid. | Nõukogude Eesti nr 26 | tipo de filme: Newsreel | direção: Reet Kasesalu | ano: 1957 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4209&q=1006&i=f&l=&per-page=25 | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1957
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/Dh9rjClLOlq,Narva kosk elustus,Newsreel; Reet Kasesalu,Endisesse jõesängi on juhitud Narva Hüdroelektrijaama vee ülejäägid. | 997-1 | tipo de filme: Newsreel | direção: Reet Kasesalu | ano: 1957 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4200&q=997&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.,1957
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/atuWaZEKHHS,Nii valmib atsidofiilbaktermass,Newsreel; Reet Kasesalu,"Piimatööstuses jääb juustu valmistamisel järele hulgaliselt tootmisjääke - vadakut. Õisu võitööstuse novaatorid on leidnud sellele hea lahenduse - nad pastöriseerivad juustuvadaku ja kasutavad seda söödaks atsidofiilbakteritele. Näidatakse bakterimassi tootmise protsessi, selle eraldamist tsentrifuugis söödakultuurist ja pakendamist purgikestesse. Atsidofiilbaktermass on tõhusaks vahendiks seedehäirete puhul ja ainevahetuse ergutamiseks. | Nõukogude Eesti nr 28 | tipo de filme: Newsreel | direção: Reet Kasesalu | ano: 1957 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4211&q=1008&i=f&l=&per-page=25 | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1957
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/sY0KmysiP9C,Nii valmib šenillriie,Newsreel; Nikolai Dolinski,"Haapsalus asub ainulaadne ettevõte vabariigis – šenillitööstus. Telgedel valmib omapärane riie, millest tehakse ranna- ja hommikumantleid ning seinavaipu. Tööstus kolis avaratesse ruumidesse alles tänavu. Eesrindlik kuduja Maria Raag töötab kolme eest. Vabrik suurendab tulevikus toodangut. | Nõukogude Eesti nr 46 | tipo de filme: Newsreel | direção: Nikolai Dolinski | ano: 1957 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4229&q=1026&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1957
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/95GeW1dTcjE,Nitreerimine automaatjuhtimisel,Newsreel; Reet Kasesalu,"Tallinna tehases Montaaž on metalldetailide nikeldamise asemel üle mindud nitreerimisele. Tehase elektrik Jaan Kulasalu oli esimene NSV Liidus, kes selle tööprotsessi juhtimise automatiseeris. | 998-3 | tipo de filme: Newsreel | direção: Reet Kasesalu | ano: 1957 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4201&q=998&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1957
Film Archive of the National Archives of Estonia,film-archive-of-the-national-archives-of-estonia,Estonia,Europe,EE-RA-EFA,National film archive with public audiovisual streaming catalogue,https://www.ra.ee/en/film-photo-audio/film/,True,True,https://arkaader.ee/landing/br/rHczO7kKnl/pbOiQfMOLr,Arkaader,https://arkaader.ee/landing/bc/rHczO7kKnl/JnptQEzRRhm,Nägus ja otstarbekas,Newsreel; Reet Kasesalu,"Tallinna 2. keskkooli üks klassiruum on sisustatud sisearhitekt Bruno Tombergi kavandatud mööbliga. Õpilased istuvad oma kohtadel. Patsidega tüdruk demonstreerib, kuidas saab lauale tekitada raamatute tarbeks sahtli, kuhu riputada portfell. Lapsed rõõmustavad uue klassimööbli üle. | Nõukogude Eesti nr 47 | tipo de filme: Newsreel | direção: Reet Kasesalu | ano: 1957 | regime Arkaader: acesso público gratuito | referências externas: Meediateek: https://www.meediateek.ee/auvik/view?id=4230&q=1027&i=f&l= | transmissão pública detectada pela API /api/broadcasts do Arkaader; mídia não baixada.",1957
